;CAC40;10y;ACCOR;AIR LIQUIDE;AIRBUS GROUP;ALSTOM;ARCELORMITTAL;AXA;BNP PARIBAS;BOUYGUES;CAP GEMINI;CARREFOUR;CREDIT AGRICOLE;DANONE;ENGIE;ESSILOR INTL.;KERING;KLEPIERRE;L'OREAL;LAFARGEHOLCIM;LEGRAND;LVMH;MICHELIN;NOKIA;ORANGE;PERNOD-RICARD;PEUGEOT;PUBLICIS GROUPE;RENAULT;SAFRAN;SAINT GOBAIN;SANOFI;SCHNEIDER ELECTRIC SE;SOCIETE GENERALE;SOLVAY;TECHNIP;TOTAL;UNIBAIL-RODAMCO;VALEO;VEOLIA ENVIRONNEMENT;VINCI;VIVENDI
20/09/2007;5688.76;4.329;42.9202;65.5052;20.25;70.47;38.4521;29.5469;74.972;60;41.73;42.9276;25.4402;53.7386;35.15;43.22;129.4699;38.0116;92.45;108.379;24.11;73.5942;86.3627;26.23;22.72;70.0667;35.8086;28.89;96.8;16.48;66.7747;61.57;46.855;107.1895;96.4652;60.9;58.24;161.9487;36.37;58.89;53.19;29.2645
21/09/2007;5700.65;4.35;42.4414;66.8294;20.33;72.505;39.7412;29.7521;74.9039;60.51;41.5;42.8403;25.4126;53.3234;34.88;44;129.1848;39.1593;92.53;109.686;23.75;74.6396;88.4498;26.25;22.72;68.3144;36.1589;28.07;100;16.59;67.0655;60.34;47.335;106.9855;97.1701;61.27;58.1;163.9147;37.23;59.01;54.18;29.129
24/09/2007;5692.49;4.367;42.4482;66.3363;20.45;73.425;40.4705;30.0941;73.2031;60.72;41.11;42.6568;25.2557;54.3236;34.95;43.71;128.6245;38.031;92.25;110.645;23.57;74.5225;89.9764;26.07;22.81;68.8877;36.1334;28.4;101.03;16.34;65.9298;60.39;45.635;105.5394;95.3468;62.12;58.09;158.2449;38.03;59.55;55.03;28.7806
25/09/2007;5641.59;4.326;41.4496;65.949;20.7;73.6;39.8222;29.9671;72.2118;60.18;40.31;42.5083;24.8589;53.8612;34.95;43.75;127.6611;37.603;92.08;108.989;23.2;74.3963;88.8266;26;22.72;69.2391;36.4965;28.14;99.66;16.64;63.5223;60.19;45.195;103.7561;94.4163;63.28;57.18;157.7183;37.95;59.4;53.72;28.6645
26/09/2007;5690.77;4.381;41.1692;66.3997;21.08;73.545;40.4852;30.397;72.1729;60.8;42.7;43.3207;24.9604;53.7197;35.99;44.3;128.7818;38.3423;92.2;110.209;23.77;74.8018;91.2615;26.63;23.17;69.1929;36.3754;28.17;99.9;16.85;63.1135;60.43;45.3;104.6788;92.9032;62.71;57.44;158.7715;38.22;60.08;54.38;28.8968
27/09/2007;5733.37;4.376;42.9886;66.28;21.07;74.325;40.8093;30.6119;74.1653;61.19;43.08;43.2683;25.145;52.8421;36.27;44.22;128.8014;38.9842;93.24;111.254;23.73;75.1353;91.2229;26.73;23.33;69.5165;37.0251;28.86;101.77;17.15;66.4023;59.92;44.865;106.6039;95.3938;62.6;57.5;157.9026;39.03;60.84;55.09;28.7516
28/09/2007;5715.69;4.324;42.585;66.111;21.56;71.285;40.8019;30.6608;74.5832;60.49;43.22;42.9189;24.9604;52.0873;36.44;44;129.7058;39.1301;92;112.038;23.57;75.7662;91.0973;26.66;23.49;70.7509;36.8659;28.84;101.62;16.93;66.4931;59.38;44.3;104.4037;95.6475;62.7;57.02;158.4117;39.02;60.39;54.79;28.6451
01/10/2007;5773.26;4.318;43.6657;66.4984;21.6;73.215;41.1261;30.8367;75.7786;61.65;44.27;43.1023;25.3295;52.2477;36.87;44.26;132.2618;39.4414;94.41;113.258;23.76;76.7124;94.2086;26.17;23.56;71.2364;37.3245;28.81;106.08;16.85;68.8098;59.55;45.565;105.7523;96.4182;65.45;56.57;159.579;39.1;60.88;55.76;29.0903
02/10/2007;5799.27;4.317;45.3004;65.3221;21.88;73.065;40.4705;31.0028;77.6738;61.33;45.54;43.6876;25.7816;52.2288;36.63;44.25;133.1367;39.704;94;115.523;24.27;77.1;95.0492;26.2;23.46;72.1703;37.6429;28.59;107.52;17.06;69.6911;59.89;46.75;110.0817;96.8975;67.88;55.67;158.7715;39.88;59.86;56.25;28.9645
03/10/2007;5806.18;4.332;45.4509;66.1673;21.71;73.67;40.0579;31.3839;78.2764;61.47;46.6;44.2467;26.0862;52.1816;36.74;44.13;132.714;39.7526;94.71;116.395;24.48;77.0459;94.5757;26;23.22;71.5831;38.2162;29.68;109.26;17.04;70.0453;60.08;46.86;110.3212;97.8561;64.86;54.94;160.3601;39.86;59.79;56.25;28.8387
04/10/2007;5804.39;4.296;45.4851;66.3645;21.97;74.62;39.5718;31.462;78.8692;60.96;45.4;43.8361;26.2523;51.9929;36.53;44.44;132.714;39.6456;93.54;116.133;24.32;77.4334;93.9574;25.55;22.75;71.0098;38.0251;29.71;109.06;17.56;69.0097;60.75;47.385;112.5481;97.8091;63.9;54.82;160.7025;39.65;59.91;55.14;28.9064
05/10/2007;5843.24;4.347;46.2033;67.1745;22.27;74.6;40.662;31.5402;80.0938;60.85;44.75;44.2816;26.5383;52.6817;36.53;44.7;135.2208;39.8791;92.85;116.133;24.3;77.4965;94.1409;25.84;22.99;71.8883;38.178;29.94;111.36;17.44;68.9097;61.08;47.91;113.3732;97.9689;65;54.95;160.834;39.74;60.39;54.87;29.0613
08/10/2007;5829.4;4.354;46.7915;66.9491;22.19;76.385;40.1169;31.2177;79.501;60.62;45.59;43.8973;26.2246;52.0306;36.46;44.86;135.4469;40.3557;93.1;116.133;24.53;77.5956;93.7834;25.66;22.97;71.916;38.3181;29.67;111.04;17.42;68.8916;62.2;47.98;113.0271;97.9689;64.47;54.68;160.5795;39.62;60.87;54.3;29.0323
09/10/2007;5861.93;4.313;46.9967;67.414;22.45;77.7;40.3673;31.3643;78.9664;62.4;44.9;43.1722;26.3261;52.2948;37.05;45.18;134.9259;39.6165;93.17;115.611;24.68;77.6947;95.0685;25.4;23.14;72.517;38.8213;30.15;113.44;17.71;68.5918;63.47;47.735;112.2287;98.1757;65.4;55.15;162.1594;40.76;60.9;54.06;29.0419
10/10/2007;5838.49;4.352;46.6069;67.1252;22.8;76.55;40.883;31.0223;78.2181;63.97;46.64;42.1152;25.7724;51.1437;36.85;44.85;134.3656;39.4122;92.33;116.917;24.99;77.1901;95.2231;25.9;23.14;71.6617;39.0187;30.24;111.84;17.75;68.719;63.12;47.075;110.8003;98.0347;65.8;54.85;163.3793;41.25;60.63;54.08;29.4968
11/10/2007;5862.83;4.387;46.8257;67.7099;23.15;77.075;41.6196;30.7683;78.0917;64.97;48.11;41.9667;25.5602;50.5492;37.3;45.54;133.8937;39.1204;90.71;118.137;24.87;77.4785;97.1073;26.84;24.12;71.3519;39.2417;30.32;111.38;17.68;68.0648;62.92;48.12;109.7446;98.1193;67.35;55.3;162.0277;40.77;61.74;54.97;29.729
12/10/2007;5843.95;4.42;46.6205;67.1886;23.77;77.035;40.8535;30.9051;77.6544;64.36;48.29;41.6697;25.5233;50.2566;37.84;45.31;134.6113;38.7119;90.54;116.656;24.58;77.0549;96.3536;26.22;23.96;70.9682;38.2608;30.08;110.42;17.44;65.9571;62.65;47.295;108.9373;98.5328;67.71;55.59;160.3162;40.71;62.6;53.56;29.9226
15/10/2007;5807.44;4.426;46.1691;67.5197;23.59;76.925;40.6399;30.1918;76.2743;64.38;46.95;41.46;25.1173;50.8134;38.15;45.19;132.9401;38.6341;91.15;115.088;24.25;79.0196;93.5612;25.63;23.53;69.7384;36.8468;29.63;108.14;17.44;65.2848;62.05;47.48;106.462;97.5836;67.62;56.43;157.4989;40.43;61.83;53.18;29.7
16/10/2007;5774.36;4.432;46.046;66.6463;23.05;75.935;39.7486;30.1918;75.0983;63.17;46.39;41.6784;25.0988;51.1531;38.25;44.7;133.4317;37.9143;90.93;112.91;24.32;77.9381;91.6577;24.8;23.72;70.7001;36.8149;29.06;108.31;17.19;63.5587;60.99;46.05;105.6902;96.4088;67.39;57.2;154.585;40.29;61.8;52.68;29.4097
17/10/2007;5818.8;4.389;45.7108;66.4561;23.35;77.605;40.5883;30.1625;75.4676;64.47;47.27;42.8927;25.0804;52.9837;39.07;45.61;134.3263;38.1283;92.5;113.345;24.93;79.4431;92.5466;25.6;23.85;70.6677;36.7067;29.42;109.25;17.68;65.3938;60.67;46.82;105.9297;95.9013;63.9;57.01;155.0238;41.08;62.02;52.46;29.2258
18/10/2007;5767.24;4.323;45.5604;65.6883;23.03;76.6;40.2937;29.7814;74.4763;63.11;46.07;42.7179;24.822;53.7952;39.02;44.83;134.1198;37.8462;91.39;111.167;24.55;78.4698;91.8799;26.25;24.13;70.173;36.9551;29.51;108.68;17.41;63.8585;60.07;46.35;104.5546;96.8787;61.22;56.23;153.3299;39.47;61.79;52.5;28.7903
19/10/2007;5740.48;4.231;44.4455;66.0053;23.86;76.335;40.5515;29.3906;73.5433;62.94;46.17;42.2899;24.5728;54.2481;39.06;43.88;134.1395;36.9416;92.19;110.122;24;79.1457;91.4548;26.04;24.15;70.0713;36.0697;28.84;106.05;17.19;63.804;59.39;46.595;103.5166;99.3411;60.04;55.86;151.6448;38.97;61;52.87;28.6451
22/10/2007;5661.27;4.177;43.9598;65.1742;23.89;74.35;39.0193;29.1463;72.3964;61.41;45.72;41.7745;24.3883;55.0785;39;43.18;131.2787;36.2511;91.17;108.118;23.64;78.0733;89.5899;26.13;23.92;70.3348;35.4646;28.61;104.15;17.1;62.6411;58.93;46.225;101.0058;97.4238;59.88;55.01;150.7496;37.82;60.21;51.54;28.3064
23/10/2007;5705.05;4.191;45.1089;65.8292;24.32;77.275;40.382;29.2733;72.3964;62.25;45.3;41.5037;24.5452;55.4654;39.05;44.21;131.1018;36.9125;92.45;109.86;24.81;77.5686;93.0877;26.59;23.98;70.1869;35.9742;28.81;106.95;17.4;64.3945;59.18;47.08;101.0058;99.2471;61.64;54.63;151.7501;37.83;60.78;52.83;28.5677
24/10/2007;5674.67;4.14;44.4318;66.3645;24.29;76.01;40.2274;29.0291;71.3857;61.81;44.81;41.2329;24.3883;55.9089;38.75;44.65;129.2339;36.7763;91.44;109.773;24.21;77.5325;90.6335;26.69;23.74;70.0574;36.0124;28.77;105.71;17.34;65.4393;58.83;46.75;99.2049;97.9125;62;54.53;149.3716;37.7;61.15;53.1;28.1903
25/10/2007;5760.3;4.158;45.3004;66.3082;24.75;80.68;40.7135;29.4785;71.7161;65.59;45.28;41.9405;24.5175;56.7487;39.59;44.25;130.1777;37.107;89.36;111.167;25.1;79.1367;91.793;27.23;25.8;70.9543;36.8213;29.27;107.35;18;66.7111;59.6;47.29;99.7194;98.6644;61.95;54.15;151.127;38.61;62.7;53.71;29.071
26/10/2007;5794.87;4.183;44.7464;66.5829;24.5;81.005;41.2513;29.2733;71.8619;65.3;45.32;42.0104;24.6836;56.5883;39.68;44.05;129.5485;36.7374;89.2;112.474;25.27;79.5152;94.2762;27.64;25.66;70.7509;39.1461;29.58;110.91;17.77;67.3653;59.85;48;99.0097;96.9915;61.94;55.36;149.907;38.27;62.6;53.3;30.1355
29/10/2007;5836.19;4.167;44.8695;66.8224;24.09;82.57;42.5699;29.6544;72.066;65.82;45.24;42.9626;24.8405;56.0882;39.5;44.22;131.1608;36.2705;90.46;114.217;25.34;80.1461;94.2086;27.61;25.76;72.5818;40.7385;28.19;115.16;18.03;67.7105;59.07;48.34;100.2074;96.3148;62.35;56;148.8976;38.34;62.3;54.4;30.0484
30/10/2007;5803.93;4.178;44.3223;66.4843;23.74;82.495;41.0524;29.7521;72.5228;65.21;43.92;43.0412;24.9512;55.6352;38.96;43.6;131.0428;35.5021;89.86;113.432;25.08;79.4161;88.015;27.32;25.2;73.3723;40.127;27.95;115.57;17.51;66.5385;59.25;47.36;100.4469;97.5648;61.05;55.67;147.5724;37.38;61.99;57.16;29.9322
31/10/2007;5847.95;4.236;45.0542;66.9069;23.44;81.45;40.7946;30.1527;73.9515;66.26;44;43.4081;25.1819;55.8334;39.2;43.99;134.5032;36.397;90.64;115.001;25.49;80.101;89.3097;27.35;25.46;73.7422;40.7512;28.03;115.9;17.51;67.2199;60.54;47.525;102.789;98.5986;61.87;55.65;150.6267;37.81;61.65;56.62;30.0774
01/11/2007;5730.92;4.205;44.8764;65.8222;22.71;80.44;39.1519;29.674;70.9483;65.17;42.65;42.98;24.499;54.9275;38.96;43.95;133.2645;34.9185;89.77;112.387;25.06;79.0556;88.0923;27.23;25.18;72.1102;39.5347;27.81;112.47;17.21;66.1479;60.18;47.23;99.9944;99.0215;60.91;54.21;145.7556;37.49;61.28;56.47;29.4871
02/11/2007;5720.42;4.17;44.7259;66.7378;22.89;80.99;38.6657;29.3515;69.5099;64;42.41;43.3207;23.8623;56.475;39.25;43.85;129.5682;34.4322;90.39;111.516;25.29;77.6227;85.8989;27.23;25.65;71.6062;39.8213;27.65;110.37;17.32;65.7845;60.6;49.06;96.3925;97.9031;62.11;54.42;143.342;36.85;62.24;57.48;29.4097
05/11/2007;5684.62;4.171;43.9188;66.4209;22.01;81.56;38.511;28.8434;68.3728;62.64;41.61;42.7878;23.6778;57.0978;39.42;43.65;129.3126;34.6656;91.34;110.819;25.12;77.4154;84.9326;27.27;25.41;71.7033;38.5219;27.22;107.97;16.99;65.7118;60.24;48.73;94.3431;96.6061;61.82;54.37;142.2712;36;63.01;57.15;29.2258
06/11/2007;5709.42;4.185;44.1992;66.5336;21.89;82.255;38.9604;28.5796;68.6935;64.04;42.8;42.5607;23.4379;56.2769;39.9;43.35;127.6316;34.8699;90.72;112.91;25.44;77.5686;85.7926;27.91;25.64;71.1809;38.885;26.93;109.41;17.02;65.9843;61.57;49.8;94.3963;97.4708;63.29;54.61;141.4813;35.5;63.46;56.82;29.1871
07/11/2007;5683.22;4.146;43.0296;66.2941;21.48;81.11;38.7099;28.1692;68.713;62.3;44.5;42.1239;23.0965;55.4276;39.2;42.66;123.6698;34.3835;90.13;111.777;24.41;76.0636;83.2611;28.6;25.41;70.6954;38.0824;26.56;104.91;16.36;64.8397;61.84;48.725;93.2785;96.39;63.55;57.17;136.3908;35.47;62.47;56.59;28.9935
08/11/2007;5631.63;4.125;41.6821;66.2307;22.87;75.295;39.255;27.3583;68.5283;62.01;43;41.7745;22.5151;54.9841;38.25;42.06;122.6966;33.2261;89.6;110.47;25.08;75.2164;82.8649;27.36;25.17;69.9973;37.1079;26.43;100.99;16.35;65.5937;61.81;47.175;92.1961;95.1776;62.59;57.25;135.162;34.45;61.66;55.83;28.8484
09/11/2007;5524.18;4.08;40.1705;65.1178;22.28;72.805;37.1483;26.5766;66.6623;60.79;41.47;41.5299;21.6108;54.1915;38.08;41.48;119.7277;32.3604;88.52;110.035;24.83;73.6933;83.435;26.2;24.81;69.8725;36.35;25.42;97.49;16.14;63.595;61.48;46.125;88.7184;94.125;60.7;56.33;132.845;33.87;62.35;54.89;28.4806
12/11/2007;5535.56;4.094;40.4236;64.4557;22.9;72.46;35.6897;26.8893;69.3544;60.67;41.54;41.8094;22.2106;54.5595;37.9;41.34;121.0647;33.1483;87.5;109.512;25;72.8372;85.4931;25.99;24.94;70.1823;36.5283;25.13;97.58;15.7;63.4133;61.89;45.7;90.75;93.3825;60.83;55.56;132.8362;33.89;62.76;54.24;28.3742
13/11/2007;5538.91;4.12;40.4031;64.2162;22.94;71.34;36.117;26.9479;70.3166;59.87;41.72;42.8752;22.5428;54.6727;37.68;41.28;122.2051;33.1483;88.3;107.77;24.76;73.45;83.6572;26.1;25.74;69.8494;35.8595;25.36;95.69;16.31;62.1505;62.79;45.45;91.4952;92.734;58.86;54.1;132.3623;33.6;63.04;54.02;28.8387
14/11/2007;5613.6;4.141;41.1213;65.3291;23.26;74.755;36.6915;27.5439;70.6956;60.91;42.35;43.2858;22.6997;54.8709;37.92;41.56;122.9424;33.4401;89.45;109.425;24.67;74.6396;82.6137;26.39;25.64;69.7615;36.1207;25.46;98.21;16.26;63.5405;63.3;46.65;93.243;92.8938;60.05;54.93;134.8461;35.95;63.75;55;29.1677
15/11/2007;5561.13;4.115;40.2047;65.2023;23.15;73.32;35.8371;26.9381;70.6567;61.67;41.53;43.3295;21.9522;55.8711;38.34;41.33;119.9342;32.1464;91.36;107.77;24.27;73.8556;79.6666;26.27;25.44;70.3672;35.5028;24.7;96.96;16.1;63.1589;60.3;45.725;93.1543;91.2209;58.55;54.6;130.6859;36.93;63.99;54.47;28.7322
16/11/2007;5523.63;4.09;40.2458;64.0894;22.95;70.725;35.3656;26.518;69.4516;61.04;39.75;43.9584;21.4724;57.145;38.83;41.5;117.2602;31.8546;93.1;105.504;24.31;72.7921;76.7872;26.01;25.94;70.0713;34.9296;23.95;94.46;15.85;62.8046;59.99;44.315;90.7322;90.3186;57.24;54.32;125.569;37;64.67;55;28.8097
19/11/2007;5432.57;4.037;39.0898;63.695;22.02;66.875;34.3859;25.6777;67.7897;58.8;38.05;44.5437;20.5035;56.5222;38.35;40.63;113.8195;30.3859;93.58;101.671;23.4;71.4943;73.1445;26.21;26.61;69.3732;32.9869;23.42;91.13;15.18;61.8143;59.06;43.025;88.1239;88.0912;55.93;54.01;120.4785;35.9;64.17;53.67;29.2645
20/11/2007;5506.68;4.063;38.9872;65.9419;21.9;68.225;35.8297;25.8536;68.8684;59.52;38.5;45.295;20.4943;57.4187;38.57;40.98;114.5273;32.3312;93.14;102.891;23.4;71.8188;76.594;26.48;26.78;69.4148;33.9169;23.82;94.47;15.2;63.1862;59.77;44.54;89.2329;90.1682;57.24;54.91;128.0792;35.43;62.2;55.17;29.5935
21/11/2007;5381.3;4.014;38.2348;64.5896;21.17;68.405;34.5258;25.0914;66.7303;57.35;37.24;44.1681;19.6084;56.1542;37.59;40.96;109.6414;31.1738;93.45;98.883;22.2;70.2957;73.2121;25.39;26.16;68.6704;32.3054;23.45;91.33;14.3;61.1966;59.02;42.9;83.9541;86.4935;55.14;54.8;124.5246;33.44;60.3;53;29.1871
22/11/2007;5416.1;4.001;38.5084;65.5616;21.3;70.235;34.5258;24.7495;66.5262;57.4;37.58;45.6794;19.3778;56.5977;37.59;41.16;111.5977;32.4188;92.85;100.19;22.4;71.1699;72.7;25.66;25.74;68.7444;32.4519;23.77;90.94;14.5;60.597;61.39;43.245;83.3065;86.9916;53.71;54.79;133.2399;33.41;61.45;53.41;29.2258
23/11/2007;5521.17;4.019;38.9188;66.6744;21.41;73.68;35.6824;25.8145;69.9084;58.87;38.69;46.5617;20.3466;57.1639;38.46;42.11;116.6605;33.158;94.69;101.41;22.61;72.3505;75.3669;26;25.65;69.0264;33.3564;24.26;94;14.63;60.9149;62.63;44.68;86.7222;89.8299;54.4;55.05;135.6535;34.15;60.63;54.3;29.5355
26/11/2007;5458.39;4.014;38.3716;66.6815;21.38;72.325;35.8591;25.2868;68.5186;57.3;38.42;45.5571;20.0883;56.8053;38.22;41.91;113.2788;32.0978;92.86;99.841;22.56;72.5037;75.0383;26.23;25.52;68.8461;32.9232;24.24;94.65;14.37;59.2706;61.41;44.525;85.1607;88.9465;54.95;54.59;130.5893;33.8;60.87;53.58;29.3129
27/11/2007;5434.17;4.03;36.9011;66.2941;21.55;71.45;34.8058;25.9708;69.7723;56.65;37.14;45.1989;20.4389;56.8808;37.71;41.9;108.7567;32.2826;92.44;99.58;22.88;71.8638;72.816;25.53;25.43;69.0542;31.9933;23.41;93.78;14.76;57.8896;61.83;43.885;86.8286;87.7999;54.3;53.73;132.2218;32.82;61.35;53.15;29.071
28/11/2007;5561.21;4.105;38.6452;68.9988;21.91;74.33;35.7118;26.6645;72.3381;58.49;38.82;45.9677;21.251;56.5977;37.67;42.31;111.3717;32.9245;95.49;101.758;23.6;74.2611;76.1495;26.8;26.18;69.3732;32.9296;23.95;98.77;13.5;60.5515;63.17;45.61;89.6232;90.6758;56.3;54.3;133.4944;34.5;62.76;53.29;29.7774
29/11/2007;5598.11;4.059;38.7136;69.2594;21.96;74.32;36.7063;26.772;73.5141;59.72;39.62;46.0987;21.5001;56.994;37.57;42.4;111.4994;33.5568;94.19;102.455;23.1;74.4504;76.5843;27;25.94;69.9788;33.7067;24.4;98.25;13.7;61.5509;63.04;46.83;91.1049;92.2641;56.55;54.77;136.4698;34.58;62.97;52.98;29.9032
30/11/2007;5670.57;4.115;39.5686;69.8722;21.94;76.585;37.1335;27.2899;74.9817;61.22;39.78;46.221;22.1645;56.8619;38.26;42.83;113.0822;34.3835;94.93;106.114;23.94;74.7478;78.2946;27.27;25.95;69.9742;33.8213;24.85;99.45;13.29;61.0966;65.01;47.69;93.6688;95.1964;55.73;55.23;135.9695;34.5;63.17;54.47;30.3774
03/12/2007;5629.46;4.067;38.9325;69.5412;21.51;74.745;36.3306;26.9186;73.2031;60.81;38.73;46.6228;21.86;57.0789;38.56;42.87;113.5245;33.7124;95.61;104.198;24.59;74.2431;77.4539;27.58;26.22;70.1591;33.1525;24.79;99.15;13.1;60.179;64.54;46.695;92.7373;94.4539;55.61;54.77;137.3036;34.49;63.41;54.93;30.6871
04/12/2007;5547.21;4.016;38.2759;69.7102;21.03;72.75;34.9089;26.391;71.9202;59.72;37.47;46.3171;21.2602;56.6354;38.35;42.43;109.0221;32.6814;93.72;102.368;24.28;73.6392;72.9706;26.37;26.11;69.9742;31.9997;24.27;95.34;12.94;58.2712;64.53;45.505;89.6498;92.7998;53.24;54.82;133.8104;32.44;64.06;53.6;30.4064
05/12/2007;5659.07;4.087;39.0625;70.7668;21.57;76.24;35.9549;26.9088;73.6113;60.75;38.65;46.9461;21.7492;56.9091;39.5;42.96;110.8703;34.4905;95.02;104.023;24.86;74.4413;75.5601;26.84;25.69;70.3672;33.1016;24.39;99.1;13.05;60.6424;65.56;47.095;90.892;94.4915;55.09;56.33;138.4094;32;65.15;55.5;30.8032
06/12/2007;5673.76;4.097;39.6302;70.5555;21.65;76.875;36.338;27.2801;74.7095;60;38.98;46.7189;22.0814;56.6543;40.16;43.24;114.0161;34.2863;95.35;104.372;24.93;75.1533;75.1736;26.84;24.7;70.381;33.006;24.71;97.77;13.15;61.6235;65.02;47.24;93.2518;91.2678;53.77;56.69;137.0578;32.18;65.5;54.09;31.0839
07/12/2007;5718.75;4.22;40.1911;71.1894;21.7;77.475;36.942;27.8957;75.6814;60.59;39.19;46.4394;22.2383;57.7395;40.28;43.29;115.3236;35.6286;95.87;105.853;24.94;76.0094;76.1978;26.73;24.94;70.2516;34.2162;25.39;99.01;13.2;62.2232;65.7;48.065;94.5205;91.2585;55.2;56.39;138.7342;32.72;65.65;54.8;30.9097
10/12/2007;5750.92;4.281;40.6357;70.2667;22.15;78.665;37.3324;28.0031;76.0216;62.18;39.6;46.5093;22.5889;57.3243;39.95;43.64;115.8937;35.8912;97.1;108.815;24.98;76.1987;76.7389;27.21;24.9;70.4365;35.9296;25.57;103.63;13.3;63.6404;64.85;48.33;95.6029;91.9069;54.34;56.16;141.1829;33.64;64.31;55.33;31.0355
11/12/2007;5724.76;4.254;40.3347;70.2948;22.34;79.635;37.4871;27.8566;75.2246;63.27;40.34;45.924;22.3121;55.6919;39.94;43.14;114.832;36.2316;96.09;110.645;24.94;76.0365;76.449;27.15;24.61;69.8864;36.2035;25.99;103.04;13.65;63.595;64.85;47.87;94.831;91.2491;53.95;55.98;138.6201;33.48;64.27;55.71;30.8613
12/12/2007;5743.32;4.328;39.5413;71.3866;22.56;78.295;38.0911;27.6612;75.4385;62.19;40.32;46.0987;22.4782;56.3241;39.62;43.2;114.9598;36.0565;97.72;112.387;24.65;76.3339;76.8162;27.26;25.08;69.9603;36.4391;26.55;102.04;13.85;63.5405;65.27;47.6;93.793;90.2528;54.21;56.49;137.444;32.57;63.01;56.65;30.8613
13/12/2007;5590.91;4.303;38.3716;70.0624;22.03;74.92;36.6989;26.9479;72.6297;60.72;38.31;45.164;21.9061;54.6444;38.74;42.14;110.8801;34.2279;96.02;107.682;23.63;74.2611;73.7436;26.3;24.6;69.6552;35.3627;25.96;98.49;13.7;61.56;63.66;46.05;90.4039;88.7679;52.41;55.11;133.3804;31.71;61.2;54.02;30.4451
14/12/2007;5605.36;4.329;38.4879;70.3441;22.31;75.78;36.5663;26.8209;72.5422;60.78;38.64;45.2601;21.9246;55.3616;39.26;42.67;109.1303;34.0431;95.92;108.031;23.31;74.7027;73.3281;26.4;24.66;69.5026;34.9423;26.09;97.94;14.01;61.3056;63.85;45.89;89.3127;90.563;52.37;55.47;130.3787;31;61.5;54.83;30.5226
17/12/2007;5514.88;4.319;36.9353;69.3369;22.4;72.715;35.5056;26.2249;71.2982;59.61;38.86;45.0155;21.3525;55.2955;38.91;42.97;106.6234;32.7008;96.2;105.766;22.99;73.7203;70.8255;25.46;24.6;71.0977;33.5538;25.79;94.22;13.61;59.6976;63.01;44.865;87.3521;88.9558;50.06;54.78;125.6568;29.98;61.44;52.95;30.1935
18/12/2007;5509.37;4.316;36.6959;69.1186;22.43;72.08;35.594;26.1662;71.201;59.41;38.77;44.8757;21.3709;54.8143;38.76;43.1;107.0166;33.372;95.63;105.156;22.99;72.9633;72.2169;25;24.48;73.3307;33.9169;25.56;95;13.67;59.2433;63.92;45.295;87.9287;88.0066;51.06;54.32;126.9997;29.7;60.65;52.66;30.1064
19/12/2007;5497.42;4.311;36.135;69.8159;22.14;72.13;35.9475;25.8438;71.0163;58.25;39.2;45.1116;21.2417;55.5408;38.64;43.41;106.9773;32.6522;94.94;103.501;22.96;73.0895;72.0816;25.42;24.39;71.4768;33.1462;25.6;93.9;13.57;58.2894;64.2;45.13;86.9972;88.4483;51;54.55;125.1565;28.63;60.63;51.05;30.0968
20/12/2007;5511.45;4.275;35.9777;69.6116;22.52;71.115;36.4632;25.8536;71.3565;55.95;40.24;45.7842;21.1033;55.8617;38.89;43.7;105.9746;33.0996;95.73;103.762;23.11;73.1346;73.2025;25.96;24.39;72.947;32.6366;25.53;93.79;13.57;57.3264;64.35;44.42;87.1125;89.0028;52.24;55.25;126.5696;28.23;60.3;49.56;30.271
21/12/2007;5602.77;4.338;36.7643;71.1401;22.41;72.785;37.7155;26.3616;71.9591;56.34;40.71;46.7801;21.2879;58.4661;40.36;43.94;107.4001;33.2455;98.4;106.027;23.1;73.9006;76.0239;27;24.66;73.9965;33.35;26.09;96.95;13.76;59.0979;64.99;45.015;87.3344;90.5536;52.91;55.88;131.5109;28.58;62.24;50.35;30.7064
24/12/2007;5614.28;4.338;36.9353;70.9992;22.56;73.25;38.0911;26.3323;71.8133;56.7;45;46.7626;21.2325;58.8341;40.5;44.2;107.6458;34.0431;98.26;106.027;23.08;74.2431;76.1398;27;24.8;74.3432;33.401;26.32;97.92;13.82;59.0798;64.75;45.115;87.4674;89.8111;54;55.8;131.3793;28.51;63.03;50.45;30.7548
25/12/2007;5614.28;4.338;36.9353;70.9992;22.56;73.25;38.0911;26.3323;71.8133;56.7;45;46.7626;21.2325;58.8341;40.5;44.2;107.6458;34.0431;98.26;106.027;23.08;74.2431;76.1398;27;24.8;74.3432;33.401;26.32;97.92;13.82;59.0798;64.75;45.115;87.4674;89.8111;54;55.8;131.3793;28.51;63.03;50.45;30.7548
26/12/2007;5614.28;4.338;36.9353;70.9992;22.56;73.25;38.0911;26.3323;71.8133;56.7;45;46.7626;21.2325;58.8341;40.5;44.2;107.6458;34.0431;98.26;106.027;23.08;74.2431;76.1398;27;24.8;74.3432;33.401;26.32;97.92;13.82;59.0798;64.75;45.115;87.4674;89.8111;54;55.8;131.3793;28.51;63.03;50.45;30.7548
27/12/2007;5627.48;4.368;36.5728;71.781;22.13;73.63;38.7836;26.7623;72.4936;56.43;43.57;46.4743;21.3525;58.5699;40.33;43.32;108.2357;34.1307;99.21;106.201;23.49;74.4323;75.821;26.75;24.83;73.5527;33.4392;26.11;98.5;13.77;59.1979;63.92;46.18;87.7247;89.7265;53.79;56.34;128.676;28.2;62.84;51.17;30.6193
